,name,genres,directors,writers,averageRating,numVotes,actors,original_language,production_companies,release_date,budget,revenue,runtime,status,keywords,trailer_views,trailer_likes,titleType_movie,titleType_tvMovie,director_score,writer_score,actor_score,star_score,is_documentary,genres_Action,genres_Adult,genres_Adventure,genres_Animation,genres_Biography,genres_Comedy,genres_Crime,genres_Documentary,genres_Drama,genres_Family,genres_Fantasy,genres_Film-Noir,genres_History,genres_Horror,genres_Music,genres_Musical,genres_Mystery,genres_Romance,genres_Sci-Fi,genres_Sport,genres_Thriller,genres_War,genres_Western,is_holiday_release,is_competitive_month,production_popular,lang_en,lang_fr,lang_es,lang_hi,lang_ja,lang_other,has_trailer,has_keywords,keyword_embedding
5998,Domino,"Action,Biography,Crime",Tony Scott,"Richard Kelly,Steve Barancik",5.9,70369.0,"Laurent Tanguy,Ali Kareem,Sarit Larry,Richard Urquiza,Marie-Christine Laurent,Tadeusz Borowski,Jessica Szohr,Sergei Maslobojshchikov,Brigitte Kolerus,Chantal Baroin,Søren Malling,Jean-Claude Arnaud,Nikolaj Coster-Waldau,Kana Hanazawa,Steve Bisley,Julie Tamiko Manning,Anna Grigoryan,Jan Clayton,Helena Kaittani,Laurence Joseph,Bianca Hein,Shin Min-a,Simone Gerbier,Jesper Langberg,Tomas Arana,Kim Rossi Stuart,Charlie Burns,Christian Clay,Françoise Kanel,Hiro Shimono,Mickey Rourke,Arash Afif,Stephen Marsh,Stefan Lundaahl,Xavier Beja,Khatereh Hatami,Colette Converty,Yuval Semo,Stéphane Ferrara,Sally Faulkner,Olivier Boisel,Nasim Bahadori,Jirô Saitô,Jorge Melendez,Léonce Corne,Brigitte Jaufenthaler,Chiara Ciofini,Jonah Lotan,Guri Alfi,Philippe Frécon,A. Dodoga,Patrick Fierry,Allison Cratchley,Michael Stainton,Szymon Bobrowski,Roberto Giovenco,Kim Kap-su,Iliya Keyvan,Henry Roe,Roozbeh Hesari,Françoise Fleury,Paolo Kessisoglu,Lars Sidenius,Brallan Mazariegos,Rebecca Smart,Amanda Strawn,Aaron Toft,Samer Ismail,Bernard Blier,Beatrice Seedorff,Stany Crets,Ben Howard,Diarmid Heidenreich,Erich Will,Seth MacFarlane,Finbarr Erskine-Mills,Tony Corvillo,Anatoli Yurchenko,Adrian Can,Carlo Giuseppe Gabardini,Saten Ghazaryan,Gerty Christoffels,Ian Ziering,Kevin Flores,Hans Stephensen,Saman Saffari,Mo'Nique,Mohamad Al-Ahmad,Sara Hagno,Luca Bizzarri,Gayane Avetisyan,Laura Lee,Emre Yenigun,Lorenzo Dima,Shlomi Koriat,Yves Jouffroy,Paul Anthony Turner,Anna Zajtseva,Sonia Sanjari,Rozina Cambos,Martin Walch,George Cleveland,Delroy Lindo,Sos Janibekyan,Cosimo Fusco,Safaa Sultan,Rebecca Trelease,Marco Perrin,Hossein Zarrat Shoaiee,Brenda Bruce,Margherita Fumero,Toni Scanlan,Suzet Maïs,Blake Shepard,Macy Gray,J. Lee,Bassam Kousa,Rosario Campisi,Randy Smith,Claudia Barba,Stig Hoffmeyer,Manfred Karge,Alan Lake,Laura Hall,Elena Vardanyan,Carice van Houten,Lucinda Button,Claudia Barbieri,Nico Guerzoni,Gwyneth Powell,Ray Anthony,Stanislav Grando,Grace Hazen,Yasit Ait Hamoudi,Line Arlien-Søborg,Jhonathan Markish,Mohammad Hadaki,Ivy Votolato,Jung Jin-young,Aaron Pedersen,Richard Garland,Ara Karagyan,Sophie De La Rochefoucauld,Stéphane Algoud,Chad L. Coleman,Katarzyna Arkuszynska,Alain Mottet,Avichi Shoko Ziv,Sandy Button,Pascal Druant,Monica Rial,Szymon Cempura,Claire Vernet,Fernand Gravey,Edmund Jäger,Lucien Bruchon,Mona Soofi,Heike Hagen,Jean Piat,Masha Shemuranova,Kiersten Montenero,Joey D. Vieira,Abdel Moneim Amyri,Avihai Ziv,Aimé Clariond,Ilse Pagé,Dee Smart,Vyacheslav Voronin,Ilona Chojnowska,Renato Liprandi,Lee Elijah,Andrea Romanelli,Roy Bar-Natan,Bernard Dhéran,Hartmut Schreier,Esben Dalgaard,Nina Proll,Anita Köchl,Alberto Blanco,Katarzyna Bujakiewicz,Rasha Bilal,Christiane Annick Joseph,Andrew Love,Katharina Thalbach,Barnaby Metschurat,Madge Ryan,Devin Fromer,Sulafa Memar,Tenniel Evans,Paul Deacon,Monika Baumgartner,Thomas W. Gabrielsson,Maurice Button,Anne Bennent,David Van Horn,Im Won-hee,Kim Eung-soo,Paolo Cupido,Laila Ariche,Maria Nunez,Mher Khachatryan,Matt Minter,Francis McDonald,Faranak Tamanaee,Mariusz Jakus,Pierre Ferval,Assi Cohen,Matthew Schumm,Rotem Abuhab,Magdalena Boczarska,Isabelle Nemorin,Andrea Plany,Lovy Djam,Harrison Kummer,Lee Jung-jae,Dirk Bosschaert,Philippe Magnan,Tommy Rettig,Miguel Romo,Yves Deniaud,Adir Miller,Edgar Ramírez,Thomas van Luyn,Jeong Woong-in,Keyvan Mohammadi,Talli Oren,Tommy Koponen,Niki Mozaffari,Miguel Rodriguez,Ray Besharah,Kim Dong-jun,Farrokh Mehr Keyvan,Hagar Elia,Danièle Lebrun,Christian Maltez,Michel Guillaume,Michal Atlas,Yonatan Markish,Sagit Sole,Hamed Ahmadjou,Cayenne Klein,Simone Renant,Jacob Lohmann,Daniel Brochu,Paul Faivre,Dominik Bernard,Yuriy Kovalenko,Peter Andreas Dam,Mikael Forsberg,Michel Roux,Narine Aleqsanyan,Sydney Bridgeman,Emilie Nyman,Peter Bensley,Brigitte Nielsen,Priscilla Labardi,Keira Knightley,Klaus Pohl,Shannon McDermott,Nadine Tahseen Beck,Nigel Green,Verena Peter,Adrianne Palicki,Nicholas Donnelly,Scott Grimes,Mohammad Reza Barzegar,Jim McManus,Geretta Geretta,Joe Nunez,Hans-Maria Darnov,Geneviève Casile,Anne Winters,Eriq Ebouaney,Peter Macon,Marianne Pernety,Georges Descrières,Kristen Calzadilla,Max Marshall,Jora Hovhannisyan,Tom Hornblow,Richard Heffer,Guy Pearce,Brian Austin Green,Cyrus Elias,Grisha Driscoll,Paul Hopkins,Cecilie Ross Gaardbo Eegehauge,Richard Medina,Harry Täschner,Sasha Rose,Jack Warner,Amin Bensalem,Edoardo Ulivelli,Mark Jackson,Alex Salwen,Cam Caddell,Rizz Abbasi,Franck Jolly,Kim Hong-pa,Henning Moritzen,Aubrey Marquez,Warren Saunders,Paprika Steen,Ariel Monica Putman,Nicolas Suret,Sofia Menci,Brett Partridge,Penny Johnson Jerald,Marie Verhulst,Justin Pool,David Benedict Brown,Hanns Zischler,Mayerlis Qui,Ewa Domanska,Bernhard Wicki",en,New Line Cinema-Davis Films-Scott Free Productions-Domino 17521,2005-10-14,80309523.80952382,36853240.593333334,127.0,Released,bounty hunter-fbi-strip club-based on true story-action hero,459877.69748422125,9679962.74735472,1.0,0.0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.05482179
5999,Street Kings,"Action,Crime,Thriller",David Ayer,"James Ellroy,Kurt Wimmer,Jamie Moss",6.8,123391.0,"Naomie Harris,Jay Mohr,Terry Crews,Cedric The Entertainer,Hugh Laurie,The Game,Chris Evans,Keanu Reeves,Forest Whitaker,Common",en,Fox Searchlight Pictures-Regency Enterprises-Dune Entertainment III-EFO Films-Yari Film Group (YFG),2008-04-10,29139306.001309782,9685375.416555738,109.0,Released,corruption-captain-ghetto-machinegun-police-alcoholism-murder-shootout-undercover cop-dirty cop-rogue cop-los angeles california-widower-police funeral-neo-noir-planted evidence,4548447.320309648,2212002.4585456625,1.0,0.0,1,1,3,325,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5439296
6002,Gridiron Gang,"Biography,Crime,Drama",Phil Joanou,"Jeff Maguire,Jac Flanders",7.1,82266.0,"Kevin Dunn,L. Scott Caldwell,Dwayne Johnson,Mo McRae,Jade Scott Yorker,Xzibit,Setu Taase,David V. Thomas,Leon Rippy,James Earl",en,Columbia Pictures-Original Film-Stanhaven Productions-Relativity Media-Visual Arts Entertainment,2006-09-15,46679910.71428572,64544080.70108631,125.0,Released,competition-american football-prisoner-probation assistant -sports-based on true story-los angeles california-mother son relationship-juvenile delinquency,18552156.13030255,17499899.245139707,1.0,0.0,0,0,1,167,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.35919833
6005,Red Eye,Thriller,Wes Craven,"Carl Ellsworth,Dan Foos",6.5,153936.0,"Kim Hyeon-suk,Brad Jones,Tony Helms,Emma Ishta,Jasmin Savoy Brown,Olivier Raynal,Terry Press,Clayton Abbott,Lesley Sharp,Dan Li,Dave Alcaide,Lawrence Trailer,Jayma Mays,Scott King,Destinie Orndoff,Jung Young-sook,Madeleine Charmaine Morrell,Kim Hye-na,Jessica Cameron,Sam Vincent,Heather Dorff,Jordi Amat,Laura Johnson,Ion Aranda,Richard Armitage,Rachel McAdams,Mackenzie Foy,Cillian Murphy,Mark Robert Edwards,Lee Dae-yeon,Angela Paton,Christine Gavin-Bartlett,Peter Hudson,Lee Eol,Cash Holland,Jorge Porras,Michael Spound,Eric Nguyen,Mat Williams,Kwak Ji-min,Saara Chaudry,Michael Damian,François Montagut,Fran Campos,Jack Scalia,Park Won-sang,Evelyne Macko,Ashleigh Ball,Ronobir Lahiri,Lee Dong-kyu,Cyril Lecomte,Helena Nsoni,Mido Hamada,Thomas Chaanhing,Jack Turner,Raquel Christensen,Choi Eun-seo,Kyle Harris,Johannah Newmarch,Damon Dayoub,Hayden Wilberger,Marc Hoang,Angela White,Mauri Sánchez,Camille Natta,Jang Shin-yeong,Allison Scagliotti,Suzie Plakson,Tai Yin Chan,Aidan Cheng,Brian Cox,Kurt Evans,Salli Richardson-Whitfield,Jemma Moore,Max Kasch,Virginia Gómez,Ritesh Rajan,Jing Lusi,Chris Gauthier",en,DreamWorks Pictures-Craven-Maddalena Films-BenderSpink,2005-08-19,41760952.38095238,9298526.262809524,85.0,Released,miami florida-assassination-hotel-airport-hostage-menace-hitman-villain-funeral-airplane-threat of death-flight-fear-surveillance-threat-hotel manager-homeland security-life or death-father daughter relationship-death of a loved one-delayed flight,2665606.383619929,1945945.156526569,1.0,0.0,1,0,3,249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.61147463
6009,The Curious Case of Benjamin Button,"Drama,Fantasy,Romance",David Fincher,"Eric Roth,Robin Swicord,F. Scott Fitzgerald",7.8,718151.0,"Brad Pitt,Elias Koteas,Faune Chambers Watkins,Julia Ormond,Jacob Tolano,Earl Maddox,Ed Metzger,Cate Blanchett,Tilda Swinton,Donna Duplantier",en,Paramount-Warner Bros. Pictures-The Kennedy/Marshall Company,2008-12-25,218544795.00982338,48925300.68673173,166.0,Released,diary-navy-funeral-tea-travel-hospital-based on short story-reverse aging,10276788.004116356,14570212.905020803,1.0,0.0,1,0,3,167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.31485665
6010,Big Momma's House 2,"Comedy,Crime",John Whitesell,"Don Rhymer,Darryl Quarles",4.8,47736.0,"Martin Lawrence,Kat Dennings,Nia Long,Zachary Levi,Marisol Nichols,Annie Sorell,Alicia Lorén,Emily Procter,Dan Lauria,Josh Flitter,Chloë Grace Moretz,Mark Moses",en,Epsilon Motion Pictures-Firm Films-Deep River Productions-New Regency Pictures-Ed Friendly Productions-Runteldat Entertainment-Big Lou House Productions,2006-01-26,62239880.952380955,21513068.89866964,99.0,Released,undercover-fbi-nanny-computer virus-stress-undercover agent-overweight woman-disguise-impersonation,6337811.706429904,4259865.573957538,1.0,0.0,0,0,3,194,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.28943348
6011,Sky Fighters,"Action,Adventure,Drama",Gérard Pirès,"Gilles Malençon,Gérard Pirès,Jean-Michel Charlier,Albert Uderzo",5.7,4823.0,"Benoît Magimel,Fiona Curzon,Jean-Baptiste Puech,Alice Taglioni,Géraldine Pailhas,Rey Reyes,Philippe Torreton,Peter Hudson,Christophe Reymond,Clovis Cornillac",fr,Canal+-MEDIA Programme of the European Union-M6 Films-Black Forest Films-Mandarin Film-Outsider Productions-CMW Films,2005-10-15,31497395.238095235,17219749.653333332,102.0,Released,france-terrorist-air force,3310582.899298441,2558791.578570205,1.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,-0.1633761
6012,Imagine Me & You,"Comedy,Drama,Romance",Ol Parker,Ol Parker,6.8,37557.0,"Eva Birthistle,Matthew Goode,Celia Imrie,Lena Headey,Darren Boyd,Piper Perabo,Sharon Horgan,Anthony Head,Sue Johnston,Boo Jackson",en,X Filme Creative Pool-BBC Film-Filmstiftung Nordrhein-Westfalen-Ealing Studios-Fragile Films-Focus Features-RTL-Cougar Films Ltd.-Minotaur Film Partnership No. 3,2005-05-16,0.0,3944532.3633333333,93.0,Released,london england-flower shop-lesbian relationship-lgbt-lesbian,1565816.834354517,603800.3437654099,1.0,0.0,0,0,1,61,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.009044766
6013,Dhoom,"Action,Crime,Drama",Sanjay Gadhvi,Vijay Krishna Acharya,6.6,23443.0,"John Abraham,Manoj Joshi,Esha Deol,Rimi Sen,Amir Farid,Sanjay M. Singh,Mehul Bhojak,Abhishek Bachchan,Uday Chopra,Rohit Chopra",hi,Yash Raj Films,2004-08-27,2490913.1815775544,19927305.452620436,124.0,Released,gang of thieves-cop-motor sport-motorcycle,4308653.440111845,3517100.2662162525,1.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,-0.09266794
6014,Fur: An Imaginary Portrait of Diane Arbus,"Biography,Drama,Romance",Steven Shainberg,"Erin Cressida Wilson,Patricia Bosworth",6.3,16552.0,"Marceline Hugot,Genevieve McCarthy,Harris Yulin,Jane Alexander,Mary Duffy,Ty Burrell,Robert Downey Jr.,Nicole Kidman,Emmy Clarke,Boris McGiver",en,Iron Film-Pressman Film-River Road Entertainment,2006-08-30,26140750.0,3598580.7689136905,122.0,Released,photographer-biography-hair-werewolf-hypertrichosis-freak-naturism,-143510.98239951098,520932.2265219421,1.0,0.0,1,0,1,30,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.25917125
6015,Hatchet,"Comedy,Horror,Thriller",Adam Green,Adam Green,5.7,34823.0,"Peter Coyote,Patrick Dawson,Mercedes McNab,Helen Corkum,Joleigh Fioreavanti,Richard Riehle,Carolyn Thomas,Noel O'Donovan,Tom Irwin,Kevin Gerrior,Patrika Darbo,Colm Meaney,Frank Brückner,Arthur O'Sullivan,Logan S.,Deon Richmond,Collette Proctor,Joel Murray,Parry Shen,Leslie Lalor,Frank Melia,Brice Carlton,Kane Hodder,Eileen Colgan,Amara Zaragoza,Joel David Moore,Eliana Clay,Vincent Smith",en,ArieScope Pictures,2006-04-27,2333995.535714286,324503.1793154762,84.0,Released,new orleans louisiana-alligator-male friendship-swamp-tourist-murder-gore-serial killer-slasher-hatchet-ax,93778.57965999644,60778.12266185202,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.37291765
6016,Marie Antoinette,"Biography,Drama,History",Sofia Coppola,Sofia Coppola,6.5,126642.0,"Asia Argento,Elena Bottaro,Sebastian Armesto,Jakob Feyferlik,Emilyrose Morris,Barbara Scaff,Clara Brajtman,Robert Morley,Yoli Fuller,Kirsten Dunst,Olga Esina,Cynthia Dale,Joseph Schildkraut,Rip Torn,Henry Stephenson,Rebecca Horner,Norma Shearer,Toneata Morgan,Alexandru Tcacenco,Jack Archer,Oscar Lesage,Caroline Piette,Liah O'Prey,Caroline Bernard,Guy O'Sullivan,Barnett Parker,Alexandra Stewart,Patrick Watson,Mélodie Berenfeld,Patricia Arthur,Judy Davis,John Barrymore,Marthe Keller,Steve Coogan,Tyrone Power,Michel Fau,Philippe Altier,Nikisha Fogo,Jason Schwartzman,Laura Nistor,Emilia Schüle,Jasmine Blackborow,Molly Shannon,Patricia Kessler,Francesco Costa,Gladys George,Nina Tonoli,Anita Manolova,Vahina Giocante,Anita Louise,Louis Cunningham,Roxane Duran,Sava Lolov,Cora Witherspoon",en,Columbia Pictures-American Zoetrope-Tohokushinsha Film Corporation-Pricel-Commission du Film France-Commission du Film Île-de-France,2006-05-24,62239880.952380955,9478696.478284227,123.0,Released,infidelity-arranged marriage-french revolution-marie antoinette-versailles-period drama-theatre audience-louis xvi-bride and groom-death of king-applause-woman director,2420049.9000200774,1762103.778930917,1.0,0.0,1,1,2,139,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.40656304
6017,Are We Done Yet?,"Comedy,Family",Steve Carr,"Norman Panama,Melvin Frank,Steven Gary Banks,Claudia Grazioso,Hank Nelken",4.3,23140.0,"Jonathan Katz,Dan Joffre,Ice Cube,Philip Bolden,Nia Long,Pedro Miguel Arce,Mike Jeavons,Olivia Bello,John C. McGinley,Alexander Kalugin,Aleisha Allen,Linda Kash,Jenna Nicole Sullivan",en,Revolution Studios-Cube Vision-RKO Pictures LLC-Revolution Dream Productions,2007-04-04,0.0,8835372.283473682,92.0,Released,house-newlywed-stepparent stepchild relationship-moving in-renovation,1338831.8165107062,1582096.145477652,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.043432534
6018,Music Within,"Biography,Comedy,Drama",Steven Sawalich,"Bret McKinney,Mark Andrew Olsen,Kelly Kennemer",7.2,6115.0,"John Livingston,Rebecca De Mornay,Ron Livingston,Paul Michael,Michael Sheen,Clint Jung,Ridge Canipe,Melissa George,Janssen Van De Yacht,Marion Ross",en,Quorum Entertainment-Articulus Entertainment,2007-01-05,0.0,231784.7963509564,94.0,Released,wheelchair-vietnam-biography-based on true story-disability,25664.696727607155,25174.99761036055,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.06959981
6019,The Oh in Ohio,"Comedy,Drama,Romance",Billy Kent,"Sarah Bird,Billy Kent,Adam Wierzbianski",5.5,6629.0,"Tim Russ,Parker Posey,Adam Nelson,Ramon Adams,Winter Ave Zoli,Miranda Bailey,Jennifer Luu,Paul Rudd,Danny DeVito,Keith David",en,Cold Iron Pictures-Ambush Entertainment-AV Club The,2006-03-30,7779985.119047619,1008570.8188839287,88.0,Released,adultery-depression-infidelity-nightclub-orgasm-promise-guru-love-lust-drugs-therapy-pleasure,408960.6410643871,185044.4851873032,1.0,0.0,0,0,2,203,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.397766
6020,Sherrybaby,Drama,Laurie Collyer,Laurie Collyer,6.6,12186.0,"Brad William Henke,Rio Hackford,Maggie Gyllenhaal,Caroline Clay,Ryan Simpkins,Giancarlo Esposito,Sandra Rodríguez,Anna Simpson,Michelle Hurst,Sam Bottoms",en,Big Beach-Elevation Filmworks-Red Envelope Entertainment,2006-09-08,3111994.0476190476,969084.2824107144,96.0,Released,new jersey-ex-con-heroin addict-woman director-mother daughter relationship,128157.2237050028,125356.19426501953,1.0,0.0,0,0,1,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.20345855
6021,Surf's Up,"Adventure,Animation,Comedy","Ash Brannon,Chris Buck","Don Rhymer,Ash Brannon,Chris Buck,Christopher Jenkins,Christian Darren,Diego Garzon",6.7,95829.0,"Sabrina Le Beauf,Amalie Krogh,Jamie Tisdale,Ginny McSwain,Archie Kao,Lisa Bonet,Shia LaBeouf,Rob Machado,Reece Milne,Michael Swan,Christy Carlson Romano,Brodie Greer,Tommy Cook,Kelsey Lynn Cook,Janet Waldo,Jaason Simmons,Jamia Simone Nash,Jim North,Nolan North,Reed Buck,Mat Brunet,Ger Ryan,Lennie Weinrib,Gena Lee Nolin,Brooke Butler,Paige Victoria Leigh,Becky E. Shrimpton,Malcolm-Jamal Warner,Gay Autterson,Lew Saunders,Brandon Baker,Leslie Ackerman,Reginald Davis Jr.,Stephen Lord,Sarah Hart,Zach Tyler Eisen,James Woods,Corwin C. Tuggles,Donna Pescow,Mario Cantone,Mary-Ann Henshaw,Dylan Conrique,Orla Brady,Kenneth Radley,Erin Mullally,Sara Stone,Faith Gunn,Jules LeBlanc,Lia Fisher,Ryan Tiderington,Sean Curley,Sarah Sheppard,Margo Harshman,Daws Butler,LaShawn Jefferies,Collin Dean,Katie Russman,Tom Virtue,Philippa Coulthard,Tyler Nixon,Nick Spano,Tony Harris,Pamela Anderson,Chris Williams,Selema Masekela,Sam Barrett,Andrew Jack,Taylor Owynns,Will Romain,Jeremy Jackson,Caden Conrique,Mark Hamill,Steve Moore,Ray Underwood,Jonah Bobo,Anthony Standish,Diedrich Bader,Jessica Green,Jenna Davis,Geoffrey Owens,Kurt Bateman,Audrey Russman,Aaron Russman,Thomas Sharkey,Iona,Michael Bell,Kevin Ryan,Lucas Kalechstein,Julie McWhirter,Harvey Lembeck,Nicholas Opolski,Aaron Senes,Larry Wilcox,Bob Hastings,Alexandra Paul,Troy Baker,Jeremy Scrivener,Morgan Williams,Holly Gagnier,Kyrre Haugen Sydness,Steve Wall,Kelly Slater,Eileen Walsh,Robert Pine,Naelee Rae,Paul Linke,Susan Silo,David Berry,David Hasselhoff,Da Yen Zheng,Kristin Klabunde,Lily Nichol,Shane Erickson,Phylicia Rashad,Shanon Folden,Simone Bennett-Smith,Karina Kelly,Ben Senes,Brec Bassinger,Lauren Frost,Marvin Kaplan,Blake Naftel,Joe Besser,Dana Blackstone,Sheldon Allman,David Chokachi,Tempestt Bledsoe,Erin Reese DeJarnette,Kylie Rocket,Lee Anderson,Hayley LeBlanc,Keshia Knight Pulliam,John Stephenson,Dave McRae,Al Jardine,Mike Love,Yasmine Bleeth,Christin Russman,Erik Estrada,Laura Russman,Raven-Symoné,A.J. Trauth,Robert Bank,Lucy Fry,Zooey Deschanel,Bill Cosby,Joseph C. Phillips,Jeff Bridges,George Henare,Jon Heder,Shane McNamara,Don Messick",en,Columbia Pictures-Sony Pictures Animation,2007-06-08,128597028.09850392,22549036.971986864,85.0,Released,sea-world cup-surfer-wave-surfboard-giant wave-penguin-world champion-mockumentary-mystical world,5009181.314989136,5031613.484399562,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.3222549
6022,Earth from Above,Documentary,Renaud Delourme,"Yann Arthus-Bertrand,Renaud Delourme,Patrick Vanetti",7.4,350.0,"Rob Naughton,Bernard Giraudeau,Nils Hugon",fr,Splendid Film,2004-09-22,0.0,662702.4701323452,67.0,Released,no_keywords,242429.163347992,97780.66083384254,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,-1.267071
6023,3-Iron,"Crime,Drama,Romance",Kim Ki-duk,Kim Ki-duk,7.9,59706.0,"Frankie Marasa,Jang Jae-yong,Jae Hee,Cheryl Aiello,Joo-seok Lee,Tom Martin,Debra Pitkin,Hyuk-ho Kwon,Bob Juergens,Sung-hyuk Moon,Lee Seung-yun,Park Ji-ah,Toliver Crisp,Jeong-ho Choi,Mi-suk Lee,Joo Jin-mo",ko,Kim Ki Duk Film-Cineclick Asia-Happinet Pictures,2004-10-15,0.0,5652640.907215458,88.0,Released,love triangle-prison-jealousy-husband wife relationship-burglar-love of one's life-violent husband-golf-mannequin,640378.4153658776,780868.5095646573,1.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.35445476
